tag,x,y,direction,x_variance,y_variance,xy_covariance
big_orange,4.906451789,-1.533552114,0,0.1,0.1,0
big_orange,4.211421703,1.787310238,0,0.1,0.1,0
big_orange,5.829370557,2.372503796,0,0.1,0.1,0
big_orange,6.711559588,-1.011200049,0,0.1,0.1,0
blue,18.17680403,14.20583861,0,0.1,0.1,0
blue,15.40579444,11.30291158,0,0.1,0.1,0
blue,13.51010564,8.308520094,0,0.1,0.1,0
blue,10.95853874,5.171061869,0,0.1,0.1,0
blue,20.78641015,16.52219488,0,0.1,0.1,0
blue,10.71810818,22.14535232,0,0.1,0.1,0
blue,15.29090892,24.00097857,0,0.1,0.1,0
blue,24.26430135,18.75490843,0,0.1,0.1,0
blue,18.66940879,26.66106741,0,0.1,0.1,0
blue,28.32434068,20.40012492,0,0.1,0.1,0
blue,21.92220906,29.21634961,0,0.1,0.1,0
blue,31.0254148,24.29077048,0,0.1,0.1,0
blue,23.78503575,31.28224072,0,0.1,0.1,0
blue,32.83006436,27.48239472,0,0.1,0.1,0
blue,29.48703262,33.31915611,0,0.1,0.1,0
blue,25.79421095,33.27449932,0,0.1,0.1,0
blue,32.20176652,31.94039247,0,0.1,0.1,0
blue,32.90434608,30.37604929,0,0.1,0.1,0
blue,2.81230262,20.14946624,0,0.1,0.1,0
blue,6.427935878,20.64101361,0,0.1,0.1,0
blue,-0.711752944,20.81542155,0,0.1,0.1,0
blue,-3.375433131,20.41412582,0,0.1,0.1,0
blue,-5.469445946,19.30514189,0,0.1,0.1,0
blue,-7.039942685,17.15414599,0,0.1,0.1,0
blue,-8.038974191,14.39267013,0,0.1,0.1,0
blue,-8.463473741,11.60294894,0,0.1,0.1,0
blue,-8.611131014,9.25148091,0,0.1,0.1,0
blue,-6.881294554,4.609147677,0,0.1,0.1,0
blue,-2.293654664,1.149375447,0,0.1,0.1,0
blue,-8.047093882,6.856317429,0,0.1,0.1,0
blue,-6.946138364,4.609653063,0,0.1,0.1,0
blue,-4.853489753,2.389095659,0,0.1,0.1,0
blue,-8.676572022,9.2250375,0,0.1,0.1,0
blue,1.775248444,1.397972679,0,0.1,0.1,0
blue,8.395255217,3.220222776,0,0.1,0.1,0
yellow,9.226343861,-0.160132972,0,0.1,0.1,0
yellow,16.44840171,5.857748476,0,0.1,0.1,0
yellow,19.33592246,9.93281367,0,0.1,0.1,0
yellow,13.17189423,2.137124445,0,0.1,0.1,0
yellow,23.45175066,13.57938683,0,0.1,0.1,0
yellow,27.0627711,15.78073921,0,0.1,0.1,0
yellow,31.11573504,18.3549251,0,0.1,0.1,0
yellow,20.61570986,33.96696121,0,0.1,0.1,0
yellow,23.08352295,36.4339676,0,0.1,0.1,0
yellow,36.75966119,27.19295792,0,0.1,0.1,0
yellow,34.86133821,22.49158815,0,0.1,0.1,0
yellow,25.85320325,37.84210296,0,0.1,0.1,0
yellow,36.92619479,31.90679434,0,0.1,0.1,0
yellow,35.50949571,35.07301859,0,0.1,0.1,0
yellow,31.11533188,38.57777345,0,0.1,0.1,0
yellow,28.22880999,39.00038303,0,0.1,0.1,0
yellow,19.02722837,31.62375184,0,0.1,0.1,0
yellow,9.869514168,25.34143048,0,0.1,0.1,0
yellow,16.82681487,28.90136282,0,0.1,0.1,0
yellow,13.71607237,26.64691276,0,0.1,0.1,0
yellow,6.131084887,24.49241977,0,0.1,0.1,0
yellow,2.682097564,24.64123287,0,0.1,0.1,0
yellow,-1.346370724,24.75135706,0,0.1,0.1,0
yellow,-4.911469829,24.02853798,0,0.1,0.1,0
yellow,-9.113506866,21.5342787,0,0.1,0.1,0
yellow,-10.89422421,19.59594257,0,0.1,0.1,0
yellow,-12.6335665,11.46787424,0,0.1,0.1,0
yellow,-12.4621168,15.02223415,0,0.1,0.1,0
yellow,-12.28653085,9.00763774,0,0.1,0.1,0
yellow,-11.61945424,5.509683245,0,0.1,0.1,0
yellow,-9.851036979,2.112638755,0,0.1,0.1,0
yellow,-6.737972748,-0.936353922,0,0.1,0.1,0
yellow,-2.065519104,-2.392887452,0,0.1,0.1,0
yellow,2.120385193,-2.487674646,0,0.1,0.1,0
car_start,0.0,0.0,0.0,0.0,0.0,0.0
